course_id,attempts,score_rate,teacher_rank,school_rank,user's_school_rank,sentiment,num_of_user,label
C_934522,1.467341501,0.0,4.0,2.0,2.035416667,0.0,2870,
C_934528,1.639198129,0.0,4.0,2.0,2.176275584,0.0,13780,
C_934530,1.0,0.375,2.0,4.937573571,1.322033898,0.0,645,
C_934532,1.456039193,0.0,4.0,3.0,1.63367052,0.0,1372,
C_934534,1.0,0.5491336425,3.0,2.0,2.268765814,0.0,3554,
C_934535,2.662650217,0.0,4.0,1.886064155,2.48794177,0.0,11390,
C_936936,2.771294492,0.0,2.0,1.38849245,1.746678477,0.0,1121,
C_936943,1.251598325,0.8894039735,4.0,2.109724532,2.632954297,0.0,9140,
C_936949,1.077383763,0.0,4.0,2.514694877,1.778202677,0.0,1005,
C_936954,1.0,0.0,4.0,4.369184485,2.6621875,0.0,9595,
C_936957,0.0,-1.0,4.0,4.968981333,2.674889311,0.0,1581,
C_936963,2.347251728,0.0,4.0,4.634589595,2.647493837,0.0,4866,
C_936968,1.341213974,0.0,4.0,1.698951114,2.654190544,0.0,5580,
C_936971,1.0,0.7863300493,2.0,2.918628764,1.527909153,0.0,231674,
C_936973,2.940554894,0.0,3.0,2.0,2.394304268,0.0,14618,
C_936977,2.470345024,0.0,4.0,2.309292435,1.729980725,0.0,5668,
C_936983,2.177130536,0.0,4.0,1.0,2.04137931,0.0,2078,
C_936987,2.299903214,0.0,3.0,3.425509542,1.945823441,0.0,4573,
C_936990,2.753548182,0.0,4.0,5.0,2.398635275,0.0,19080,
C_936997,2.540169479,0.0,4.0,4.0,2.479802513,0.0,2206,
C_937262,1.276054661,0.0,4.0,2.600614779,1.693333333,0.0,75,
C_939352,1.929898525,0.0,4.0,3.0,1.5,0.0,4,
C_939360,0.0,-1.0,4.0,3.423531429,1.886363636,0.0,44,
C_943223,1.0,0.593654043,4.0,2.0,2.395351667,0.0,8176,
C_943226,2.519729679,0.0,4.0,3.231249109,1.359622412,0.0,3227,
C_943228,1.316769856,0.0,3.0,1.0,2.425481504,0.0,13054,
C_943234,2.915129056,0.0,4.0,2.0,2.187613843,0.0,544,
C_943237,1.412260769,0.0,4.0,2.0,1.979381443,0.0,1059,
C_943247,2.074978164,0.0,4.0,1.306689149,1.676394628,0.0,3814,
C_943250,1.827869414,0.0,4.0,5.0,2.438402719,0.0,13991,
C_943253,1.183019268,0.0,4.0,3.0,1.713833992,0.0,2490,
C_943254,2.488918068,0.0,4.0,1.639762075,1.960502693,0.0,1098,
C_943255,1.0,0.3501577287,5.0,5.0,1.860228325,0.0,3206,
C_943258,1.164356296,0.0,3.0,1.0,1.613168724,0.0,241,
C_943265,1.621900856,0.0,4.0,3.0,1.883201154,0.0,1339,
C_943267,2.123195508,0.0,4.0,3.0,2.556619742,0.0,24039,
C_943271,1.671396402,0.0,3.0,1.0,2.370177793,0.0,11716,
C_943274,1.337179136,0.0,4.0,1.587781409,2.027903469,0.0,1300,
C_943962,0.0,-1.0,4.0,2.213174277,1.858611825,0.0,380,
C_680762,2.776947264,0.0,4.0,5.0,2.391758871,3.736842105263158,13075,
C_947147,1.0,0.002109333802,3.0,2.0,2.266951942,0.0,2961,
C_947149,1.0,0.8096391623,4.0,3.0,2.611475743,0.0,14716,
C_947152,1.0,0.7233009709,3.0,1.0,1.893821023,0.0,2735,
C_947154,1.731542484,0.0,3.0,1.0,1.655807365,0.0,1372,
C_947158,1.0,0.8513358779,4.0,3.913820677,2.606719595,0.0,8680,
C_947160,2.056561819,0.0,2.0,4.802960019,1.795888399,0.0,664,
C_947161,0.0,-1.0,4.0,1.137311773,1.69212267,0.0,1644,
C_947162,1.0,0.2096980009,4.0,2.0,1.960591133,0.0,202,
C_947164,2.287435874,0.0,4.0,1.0,1.926875,0.0,1537,
C_947165,1.0,0.711844078,4.0,2.105691311,2.494073276,0.0,11071,
C_947167,1.0,0.911307103,3.0,2.0,2.545703526,0.0,2901,
C_947168,1.124316806,0.0,4.0,2.0,1.994523549,0.0,1813,
C_947169,2.999378707,0.0,4.0,2.0,1.965791567,0.0,1238,
C_947229,2.298629801,0.0,4.0,3.0,2.666768697,0.0,9787,
C_947231,2.786400568,0.0,4.0,3.735017055,2.06372549,0.0,391,
C_947233,1.983207373,0.0,4.0,2.0,2.099350974,0.0,1896,
C_947234,2.650309993,0.0,3.0,1.0,1.958304853,0.0,1409,
C_947235,1.528966834,0.0,3.0,1.0,1.921348315,0.0,87,
C_947237,1.366939362,0.8435179653,3.0,1.0,1.887953368,0.0,1511,
C_947239,1.630733953,0.8939933741,4.0,1.0,1.702622169,0.0,1636,
C_947240,1.657202549,0.0,4.0,4.0,2.510201342,0.0,22053,
C_947241,2.230950027,0.0,4.0,3.895071554,2.544027032,0.0,15001,
C_947242,1.951317194,0.0,3.0,1.0,2.107224771,0.0,1643,
C_947243,1.0,0.0,2.0,3.689648065,2.701404405,0.0,6218,
C_947244,1.0,0.8104948214,4.0,4.283315441,2.102974011,0.0,11162,
C_947245,2.720681975,0.0,3.0,1.0,1.846553966,0.0,759,
C_947246,2.265551499,0.0,4.0,2.0,1.876957494,0.0,887,
C_947248,2.630546086,0.0,4.0,2.0,1.811258278,0.0,896,
C_947249,1.201974985,0.0,3.0,1.0,2.009069767,0.0,4024,
C_947250,1.0,0.7632378125,4.0,3.010612694,1.963425926,0.0,10575,
C_947251,0.0,-1.0,4.0,3.0,1.778162912,0.0,568,
C_947257,2.385953648,0.0,4.0,2.0,2.591266867,0.0,15875,
C_947260,1.0,0.6686427457,3.0,2.0,2.19151671,0.0,1536,
C_947262,0.0,-1.0,4.0,3.0,2.341391435,0.0,15579,
C_947265,1.210451558,0.0,3.0,1.0,1.880864765,0.0,2094,
C_947266,2.909744133,0.0,3.0,1.0,1.458476658,0.0,6040,
C_947655,0.0,-1.0,2.555702645,1.0,1.0,0.0,1,
C_947658,0.0,-1.0,3.0,1.0,1.0,0.0,1,
C_947664,0.0,-1.0,4.0,1.0,1.0,0.0,1,
C_947667,0.0,-1.0,4.0,4.0,1.0,0.0,1,
C_947673,0.0,-1.0,4.0,4.0,1.0,0.0,1,
C_947679,0.0,-1.0,4.0,4.0,1.0,0.0,1,
C_947683,0.0,-1.0,5.0,4.0,1.0,0.0,1,
C_947687,0.0,-1.0,4.0,4.0,1.0,0.0,1,
C_947689,0.0,-1.0,5.0,4.0,1.0,0.0,1,
C_947693,0.0,-1.0,4.0,5.0,1.0,0.0,1,
C_947695,0.0,-1.0,4.0,1.733734752,1.0,0.0,1,
C_947696,0.0,-1.0,4.0,3.0,1.0,0.0,1,
C_947699,0.0,-1.0,4.0,3.0,1.0,0.0,1,
C_947702,0.0,-1.0,4.0,5.0,1.0,0.0,1,
C_947706,0.0,-1.0,4.0,1.0,1.0,0.0,1,
C_947707,0.0,-1.0,4.0,1.0,1.0,0.0,1,
C_947714,0.0,-1.0,4.0,1.0,1.0,0.0,1,
C_947715,0.0,-1.0,4.0,2.275454432,1.0,0.0,1,
C_947718,0.0,-1.0,4.0,2.0,1.0,0.0,1,
C_947719,0.0,-1.0,3.0,2.0,1.0,0.0,1,
C_947721,0.0,-1.0,3.0,3.0,1.0,0.0,1,
C_947722,0.0,-1.0,3.541010191,4.0,1.0,0.0,1,
C_947724,0.0,-1.0,3.952554052,4.0,1.0,0.0,1,
C_947725,0.0,-1.0,4.809659047,4.0,1.0,0.0,1,
C_947726,0.0,-1.0,3.114527108,4.0,1.0,0.0,1,
C_947731,0.0,-1.0,4.302020468,4.0,1.0,0.0,1,
C_947733,0.0,-1.0,3.539343526,4.0,1.0,0.0,1,
C_947735,0.0,-1.0,3.062865375,4.0,1.0,0.0,1,
C_947738,0.0,-1.0,4.182837054,4.0,1.0,0.0,1,
C_947739,0.0,-1.0,4.850608158,4.0,1.0,0.0,1,
C_947752,0.0,-1.0,4.0,3.0,1.0,0.0,1,
C_947755,0.0,-1.0,4.756043891,3.536904393,1.0,0.0,1,
C_947757,0.0,-1.0,2.225224911,4.982005764,1.0,0.0,1,
C_947761,0.0,-1.0,4.0,2.0,1.0,0.0,1,
C_947768,0.0,-1.0,3.0,1.0,1.0,0.0,1,
C_947773,2.067825393,0.0,3.0,2.0,2.042654028,0.0,2082,
C_947796,0.0,-1.0,4.141717169,4.0,1.0,0.0,1,
C_947802,0.0,-1.0,4.0,4.621656219,1.0,0.0,1,
C_947804,0.0,-1.0,2.0,4.200368881,1.0,0.0,1,
C_947805,0.0,-1.0,3.0,4.082980713,1.0,0.0,1,
C_947807,0.0,-1.0,4.0,3.0,1.0,0.0,1,
C_947809,0.0,-1.0,3.0,2.0,1.0,0.0,1,
C_947794,1.166666667,0.2214969065,5.0,3.336097339,1.92195122,0.0,201,
C_947824,0.0,-1.0,2.948059148,4.0,1.0,0.0,1,
C_948034,1.644336435,0.0,2.0,1.7382115,1.770234987,0.0,376,
C_948037,1.0,0.3554648584,2.0,3.653994708,1.586380832,0.0,1571,
C_948038,2.643318129,0.0,4.0,2.656179202,2.062901155,0.0,4517,
C_948039,1.104278424,0.0,3.0,1.213969032,1.998671979,0.0,708,
C_948040,1.322450995,0.0,3.0,4.548517113,1.742582197,0.0,1200,
C_948043,0.0,-1.0,4.0,1.0,1.334864492,0.0,2160,
C_948044,1.541731213,0.0,4.0,3.014169658,1.759259259,0.0,160,
C_948050,2.617964591,0.0,3.0,3.882088933,1.85,0.0,486,
C_948074,1.872616085,0.0,4.0,1.77150304,1.367840252,0.0,1879,
C_948075,0.0,-1.0,4.0,4.985895413,1.687315634,0.0,333,
C_948076,1.0,0.9473684211,4.0,3.0,2.631544503,0.0,9157,
C_948078,1.0,0.0,4.0,3.0,2.406642449,0.0,18793,
C_948079,2.167020479,0.0,4.0,3.0,2.522437904,0.0,4773,
C_948080,2.918254164,0.8421052632,4.0,2.0,2.143564356,0.0,596,
C_948081,1.64419992,0.0,4.0,2.038597476,1.614754098,0.0,121,
C_948083,1.0,0.8428380486,4.0,3.0,1.858900738,0.0,5922,
C_948085,2.528019022,0.0,4.0,3.515956831,1.349757113,0.0,1434,
C_948088,0.0,-1.0,4.0,1.029575122,2.006537657,0.0,7637,
C_948092,1.305313344,0.0,3.0,2.0,2.471397482,0.0,12807,
C_948093,1.0,0.771682168,4.0,4.759653603,1.151477058,0.0,1576,
C_948095,2.588547805,0.0,2.0,3.938705639,1.730950775,0.0,2775,
C_948099,1.0,0.280839895,4.0,4.408056514,2.499388753,0.0,13040,
C_948101,1.0,0.1418572477,4.0,2.0,2.480055758,0.0,9261,
C_948102,1.0,0.4972014925,2.0,3.799094118,1.940180587,0.0,3446,
C_948103,1.0,0.7309903979,4.0,1.0,2.237660581,0.0,11761,
C_948106,1.0,0.7326996832,4.0,1.0,1.413202934,0.0,5178,
C_948107,0.0,-1.0,3.0,1.461900071,1.488,0.0,248,
C_948109,1.0,0.914058604,4.0,2.055509398,1.775562604,0.0,6607,
C_948113,1.0,0.8534487422,4.0,4.132388391,1.779495614,0.0,9021,
C_948114,1.0,0.8626497656,4.0,2.0,2.489561587,0.0,9570,
C_948116,1.56180006,0.0,4.0,2.460255256,2.584082584,0.0,5966,
C_948118,1.191588263,0.0,4.0,4.0,2.410714286,0.0,6464,
C_948120,1.0,0.009319899244,4.0,3.0,1.955383123,0.0,2025,
C_948123,1.057020402,0.0,4.0,1.175542962,1.770625567,0.0,1046,
C_948124,2.8507821,0.0,4.0,4.703699282,1.525514772,0.0,1098,
C_948128,1.0,0.0063357323,3.0,2.0,2.224346076,0.0,2959,
C_948129,1.0,0.8057866727,4.0,1.0,1.966152114,0.0,12379,
C_948132,1.0,0.3843193299,4.0,4.556664588,1.180107527,0.0,1105,
C_948136,1.0,0.5651760228,4.0,4.0,2.571615881,0.0,18999,
C_948137,1.0,0.5860696517,4.0,2.0,2.620553099,0.0,15117,
C_948140,1.479505585,0.0,2.0,2.250939137,1.366342649,0.0,3245,
C_948141,1.0,0.0,4.0,3.0,2.434188227,0.0,8775,
C_948142,1.0,0.6938937351,4.0,2.0,1.791133005,0.0,985,
C_948147,1.0,0.4459459459,3.0,2.0,2.448048895,0.0,2114,
C_948148,2.282480311,0.6818181818,3.0,2.0,1.73553719,0.0,355,
C_948208,1.0,0.626260363,3.0,2.0,2.575461584,0.0,16751,
C_948235,2.545208816,0.0,4.0,4.427076458,2.457330028,0.0,11234,
C_948239,0.0,-1.0,4.0,2.545621248,1.792682927,0.0,406,
C_948240,2.85700624,0.0,3.0,2.0,1.370689655,0.0,347,
C_948241,1.0,0.6140350877,4.0,4.0,2.577733659,0.0,6536,
C_948244,1.199218347,0.0,4.0,4.0,2.248106061,0.0,503,
C_948245,1.213447297,0.0,4.0,1.136063442,1.673239437,0.0,689,
C_948248,0.0,-1.0,5.0,4.0,1.797342193,0.0,299,
C_948251,1.633412931,0.0,4.0,3.501948374,1.619501466,0.0,1333,
C_948252,1.304521544,0.0,4.0,1.0,1.639534884,0.0,2001,
C_948254,1.964422898,0.0,3.0,1.0,1.821078431,0.0,1175,
C_948257,2.811544016,0.0,3.0,1.0,1.686907583,0.0,3200,
C_948259,1.094265206,0.859104785,4.0,1.0,1.60994377,0.0,3250,
C_948262,1.0,0.3990384615,4.0,4.503198103,1.560517039,0.0,830,
C_948264,1.0,0.0,2.0,1.270336965,1.103255635,0.0,5161,
C_948265,2.629212812,0.0,2.0,1.37132577,1.214209058,0.0,9227,
C_948267,1.0,0.02691924227,2.0,1.357058901,1.160974594,0.0,4762,
C_948268,2.321842267,0.0,2.0,4.172444976,1.190775227,0.0,4564,
C_948269,1.089460665,0.0,4.0,2.0,2.309859155,0.0,12983,
C_948270,1.711162021,0.0,4.0,2.39243148,1.670889988,0.0,3215,
C_948282,1.0,0.7079443704,4.0,2.291889625,2.560696457,0.0,8196,
C_948285,1.0,0.4235666069,4.0,4.221459615,1.557664234,0.0,673,
C_948286,1.254596823,0.0,4.0,1.0,1.578492936,0.0,1246,
C_948289,0.0,-1.0,4.0,4.0,2.518355876,0.0,11275,
C_948292,1.42514049,0.0,3.0,2.0,1.547554348,0.0,725,
C_948293,1.0,0.02093746529,2.0,2.145702153,1.72556719,0.0,2231,
C_948294,1.550431572,0.0,4.0,3.300119526,1.828402367,0.0,168,
C_948296,1.496487014,0.0,3.0,1.0,1.766840666,0.0,3996,
C_948387,1.0,0.02497969131,4.0,1.399742492,1.669720102,0.0,1879,
C_948388,0.0,-1.0,4.0,3.805886291,2.0,0.0,9,
C_948389,1.0,0.2535475793,4.0,4.901414256,2.348664097,0.0,7460,
C_948391,1.0,0.8134873224,4.0,2.178888419,1.310469314,0.0,1101,
C_948392,1.568049621,0.0,3.0,1.0,1.448601526,0.0,2648,
C_948393,2.839081018,0.0,4.0,3.0,1.52858551,0.0,3955,
C_948395,1.0,0.8009914255,4.0,1.354288191,1.195538058,0.0,3020,
C_948399,1.0,0.6445358866,4.0,2.0,1.714285714,0.0,1026,
C_948402,2.088319228,0.0,4.0,1.184624946,1.670138889,0.0,282,
C_948403,1.0,0.6821212432,4.0,2.863755731,1.660262892,0.0,1905,
C_948404,2.058787198,0.0,4.0,3.611238948,1.518181818,0.0,220,
C_948405,1.0,0.6424242424,3.0,2.0,1.840197694,0.0,602,
C_948407,1.0,1.744467319,4.0,2.0,1.523284927,0.0,1948,
C_948408,1.227879637,0.0,4.0,5.0,2.599239062,0.0,15717,
C_948410,2.40709225,0.0,5.0,5.0,2.260505711,0.0,27552,
C_948411,1.382721156,0.0,4.0,5.0,2.528910136,0.0,15426,
C_948412,1.953530642,0.0,5.0,5.0,2.4440599,0.0,14899,
C_948413,1.172158325,0.0,5.0,5.0,2.577275634,0.0,9340,
C_948414,2.842824582,0.0,4.0,5.0,2.597250639,0.0,15593,
C_948415,1.024009715,0.0,2.0,5.0,2.41327695,0.0,14776,
C_948416,1.0,0.2497296636,4.0,5.0,2.256410256,0.0,116,
C_948417,2.165219961,0.0,4.0,5.0,2.33608767,0.0,16876,
C_948419,1.375644209,0.0,4.0,5.0,2.214065582,0.0,16097,
C_948421,1.999621181,0.0,5.0,5.0,1.743816772,0.0,27023,
C_948422,0.0,-1.0,4.0,3.500142693,1.393711742,0.0,3569,
C_948423,1.299423487,0.0,4.0,2.0,2.440433462,0.0,14334,
C_948424,1.0,0.6428968327,4.0,1.467149908,2.564797272,0.0,10475,
C_948433,2.209617153,0.0,2.0,3.018832774,2.265342163,0.0,6757,
C_948434,2.636107831,0.0,4.0,4.0,1.885521886,0.0,296,
C_948435,1.0,0.7780548628,3.0,1.0,2.62823548,0.0,12668,
C_948436,1.0,0.1144249225,4.0,1.219272054,1.897983393,0.0,2502,
C_948468,1.579346371,0.0,4.0,3.0,2.031316246,0.0,10326,
C_948485,2.802782477,0.0,4.0,4.249967157,1.872654918,0.0,1756,
C_948486,0.0,-1.0,4.0,1.123834583,2.557001687,0.0,8290,
C_948488,1.0,0.8234766716,4.0,3.0,2.243280687,0.0,3606,
C_949540,2.489988782,0.0,5.0,5.0,2.313305958,0.0,13836,
C_949541,1.0,0.8405442373,4.0,2.0,1.881595882,0.0,1552,
C_949542,1.0,0.7250478312,4.0,1.399617088,1.391978122,0.0,2193,
C_955163,2.794254636,0.0,4.0,5.0,1.889129951,0.0,17782,
C_696807,1.391207802,0.0,4.0,4.0,1.600804241,3.125,5453,
C_677146,2.083433346,0.0,5.0,5.0,2.097868217,5.0,16459,
C_696554,1.297139105,0.0,4.0,5.0,2.02989418,0.0,11301,
C_734011,1.0,0.3479736281,4.0,5.0,1.819919246,0.0,7323,
C_694136,2.85505363,0.0,4.0,5.0,2.122304713,3.3333333333333335,30849,
C_862620,1.493023344,0.0,4.0,5.0,2.168580281,0.0,5466,
C_697374,1.573334366,0.0,4.0,5.0,1.891065123,5.0,23820,
C_682345,1.201029863,0.0,5.0,5.0,1.949312316,3.2857142857142856,6420,
C_682330,1.647030681,0.0,5.0,5.0,2.175774135,0.0,5469,
C_682309,1.0,0.7976190476,4.0,5.0,1.753745318,0.0,2116,
C_682302,2.02803996,0.0,4.0,5.0,1.986228003,5.0,1304,
C_682266,2.008976292,0.0,5.0,5.0,1.647877984,0.0,1504,
C_682373,2.98355371,0.0,5.0,5.0,2.29908891,0.0,3168,
C_682320,1.857710288,0.0,4.0,5.0,2.505953506,3.0,5279,
C_682258,1.486799444,0.0,4.0,5.0,1.512195122,0.0,41,
C_676932,1.497016486,0.0,5.0,5.0,1.551652647,3.4242424242424243,125789,
C_696613,0.0,-1.0,2.370910137,5.0,1.698189135,0.0,494,
C_682184,2.82595411,0.0,4.0,4.140723486,2.421799246,0.0,5551,
C_682256,2.518148532,0.0,4.0,1.0,2.089701402,3.0,8092,
C_956129,2.511166213,0.0,4.0,1.3199559,1.765792031,0.0,1025,
C_956130,1.0,0.8985658532,4.0,4.0,2.471224411,0.0,2581,
C_956450,2.012423472,0.0,4.0,3.0,1.0,0.0,1,
C_1017355,1.0,0.5803914596,3.0,2.0,1.983587339,0.0,9341,
C_1017419,1.0,0.737550647,4.0,1.993075067,1.829944547,0.0,534,
C_1025064,1.0,0.8169164882,4.0,4.0,1.967527387,0.0,2521,
C_1025076,1.0,0.6297647601,4.0,3.0,1.610215054,0.0,371,
C_1025079,1.0,0.4827255278,4.0,3.475290299,1.627366609,0.0,1159,
C_1073350,1.05160662,0.0,4.0,3.0,2.058823529,0.0,84,
C_1123814,0.0,-1.0,4.0,1.113568028,2.445454545,0.0,219,
C_1123848,0.0,-1.0,4.0,2.0,1.94199536,0.0,429,
C_1123944,1.996592742,0.3277777778,4.0,3.0,2.46763285,0.0,810,
C_1123979,1.0,0.5475113122,4.0,2.0,2.092372881,0.0,2338,
C_1124039,0.0,-1.0,4.0,2.567262893,1.606334842,0.0,220,
C_1159827,1.0,0.6400625978,2.0,5.0,2.561298077,0.0,7464,
C_1168774,0.0,-1.0,4.0,2.453458443,1.0,0.0,1,
C_1168945,0.0,-1.0,4.0,5.0,1.0,0.0,1,
C_1169292,0.0,-1.0,4.0,2.723462247,1.0,0.0,1,
C_1169394,2.899660466,0.0,4.0,5.0,1.0,0.0,1,
C_1320505,0.0,-1.0,3.0,2.0,1.608695652,0.0,23,
C_1328548,0.0,-1.0,4.0,1.16685477,1.710144928,0.0,68,
C_1410076,1.0,0.5735294118,4.0,2.246815162,1.744487678,0.0,768,
C_1410096,1.192485057,0.0,4.0,4.627984214,1.716666667,0.0,179,
C_1410106,2.734566821,0.0,4.0,3.0,2.374873865,0.0,1980,
C_1410117,1.0,0.5907111756,4.0,2.0,2.053948651,0.0,3047,
C_1410126,1.0,0.8342105263,4.0,4.0,2.589994635,0.0,7456,
C_1410145,1.0,0.5465116279,4.0,3.0,2.134057971,0.0,1651,
C_1410156,2.556255977,0.0,5.0,5.0,2.125,0.0,3238,
C_1410371,1.0,0.644295302,4.0,3.0,2.546244449,0.0,5167,
C_1410386,1.0,0.3976452209,3.0,2.0,1.808,0.0,247,
C_1412527,1.0,1.005813953,4.0,4.0,2.079455165,0.0,2629,
C_1428968,1.0,0.1001898575,4.0,5.0,2.158752387,0.0,23478,
C_1429002,0.0,-1.0,5.0,5.0,2.486222896,0.0,10545,
C_1429045,1.974199108,0.0,3.0,2.0,1.0,0.0,1,
C_1429102,1.0,0.5844301766,4.0,1.271070152,1.9688,0.0,1241,
C_1429234,0.0,-1.0,4.0,3.0,2.463431463,0.0,4342,
C_1434547,1.0,0.8130563798,3.0,2.0,2.546875,0.0,2109,
C_1434593,1.0,0.7379003005,2.0,2.595661286,1.640510567,0.0,4700,
C_1438319,1.372222222,0.9671610169,3.0,2.0,1.921182266,0.0,403,
C_1438353,1.075,0.25,4.0,3.0,1.919854281,0.0,547,
C_1527465,2.040292447,0.0,5.0,5.0,2.45802651,0.0,12208,
C_1527433,1.722823567,0.8855766335,3.0,2.0,2.538229072,0.0,3307,
C_682282,1.0,0.4002686937,4.0,3.0,1.864864865,0.0,517,
C_697585,1.0,0.6148692662,4.0,3.0,1.780017528,0.0,1138,
C_682335,1.0,0.0,4.0,3.0,2.654053756,0.0,18147,
C_1627979,0.0,-1.0,4.0,1.484163653,2.028328612,0.0,349,
C_1628160,0.0,-1.0,4.0,2.54063364,1.842001963,0.0,1016,
C_1641647,1.0,0.5389562625,4.0,3.24670629,2.11398277,0.0,1502,
C_1641662,1.0,0.7747662494,4.0,2.0,1.575182877,0.0,3681,
C_1646044,1.0,0.6742857143,4.0,4.0,2.532024506,0.0,7177,
C_1647264,1.0,0.6692932357,4.0,5.0,1.931309627,0.0,5604,
C_682138,1.569278972,0.0,4.0,3.0,1.972280179,3.0,3342,
C_1691403,1.0,0.6735578818,4.500837291,3.402296204,2.122090016,0.0,1930,
C_1691397,1.0,0.5975092998,2.960748727,2.824784602,2.122090016,0.0,1930,
C_1691410,1.0,0.8907577918,2.34089019,4.920633517,2.122090016,0.0,1930,
C_1691412,1.0,0.1087175221,4.870256335,3.142744654,2.122090016,0.0,1930,
C_1214863,0.0,-1.0,4.0,3.553878726,2.122798313,0.0,4027,
C_1682805,0.0,-1.0,4.0,2.163251738,2.0,0.0,21,
C_1682833,0.0,-1.0,4.0,1.725218902,1.87755102,0.0,48,
C_1683594,0.0,-1.0,4.0,4.0,1.840909091,0.0,44,
C_1683791,0.0,-1.0,4.0,4.0,2.027777778,0.0,108,
C_1641666,1.0,0.4823284823,4.0,2.0,1.921568627,0.0,204,
C_681737,1.600510262,0.0,4.0,2.932339869,1.762162162,0.0,917,
C_1686971,0.0,-1.0,4.0,4.0,1.916757941,0.0,910,
C_1687717,1.0,0.4255319149,4.0,3.0,2.514153846,0.0,3246,
C_1687727,1.0,0.1739130435,4.0,3.0,2.015873016,0.0,63,
C_1687739,0.0,-1.0,4.0,3.0,1.0,0.0,1,
C_1691144,0.0,-1.0,4.0,4.943340545,2.107142857,0.0,28,
C_1691453,0.0,-1.0,4.0,2.604151261,2.0,0.0,86,
C_1692685,0.0,-1.0,4.0,3.0,2.0,0.0,58,
C_1693038,0.0,-1.0,4.0,4.0,1.925373134,0.0,66,
C_1693369,0.0,-1.0,4.0,3.561923459,1.747368421,0.0,95,
C_1696148,0.0,-1.0,4.0,4.0,1.862295082,0.0,304,
C_1696155,1.346261365,0.9195604287,4.0,2.0,1.505055147,0.0,2166,
C_1696158,1.0,1.0,3.0,2.0,1.820610687,0.0,262,
C_1703785,0.0,-1.0,5.0,1.620127283,1.977777778,0.0,43,
C_1704740,0.0,-1.0,4.0,4.95024346,2.181818182,0.0,10,
C_1704755,0.0,-1.0,4.0,1.020230924,1.823529412,0.0,17,
C_1704762,1.0,0.4649713413,4.0,2.955378442,1.733113674,0.0,1207,
C_1678971,0.0,-1.0,4.0,3.993218761,1.71393643,0.0,408,
C_1707044,0.0,-1.0,3.415902807,4.938600725,1.8,0.0,10,
C_1527407,1.0,0.6047120419,4.0,4.0,1.847457627,0.0,294,
C_1686679,0.0,-1.0,4.0,3.539406857,1.835842294,0.0,1385,
C_1710945,0.0,-1.0,4.0,2.381305143,1.833333333,0.0,6,
C_1711775,0.0,-1.0,4.0,4.93206505,1.666666667,0.0,6,
C_1711794,0.0,-1.0,3.079688388,4.996516566,2.0,0.0,5,
C_1711852,0.0,-1.0,4.0,1.230090755,2.0,0.0,6,
C_1711861,0.0,-1.0,4.0,2.588343432,1.933333333,0.0,15,
C_1711946,0.0,-1.0,4.0,4.91025308,1.651685393,0.0,89,
C_1712048,0.0,-1.0,4.0,3.5592713,1.318181818,0.0,22,
C_1712434,0.0,-1.0,4.0,4.0,1.887755102,0.0,195,
C_1712435,1.184198988,0.8330782244,2.0,1.113638332,1.546701502,0.0,1519,
C_1711990,0.0,-1.0,4.0,2.552130898,1.69047619,0.0,41,
C_1714440,2.592828206,0.0,4.0,2.475084866,1.592476489,0.0,318,
C_1714441,2.305453916,0.0,4.0,2.038774728,1.632978723,0.0,375,
C_1714443,1.0,0.3180008164,4.0,3.0,2.510631596,0.0,6344,
C_1714444,1.0,0.1724718551,4.0,3.0,1.568047337,0.0,333,
C_1714446,0.0,-1.0,4.0,3.0,2.113772455,0.0,167,
C_1714447,1.0,0.03974284044,4.0,1.0,2.549820646,0.0,5014,
C_1714449,1.035430347,0.8894736842,4.0,4.0,2.090520922,0.0,1161,
C_1712062,0.0,-1.0,4.0,4.929607565,1.0,0.0,1,
C_1527362,1.0,0.7307966494,4.0,4.516352226,2.33441911,0.0,6437,
C_1720764,0.0,-1.0,4.0,4.0,1.802030457,0.0,588,
C_1721804,2.443325562,0.0,4.0,4.553752119,1.0,0.0,1,
C_1722652,0.0,-1.0,4.0,3.0,1.0,0.0,1,
C_1722664,1.841413539,0.0,4.0,2.064420377,1.0,0.0,1,
C_1722698,0.0,-1.0,4.0,3.0,1.0,0.0,1,
C_1722714,2.218272973,0.0,4.0,1.657526845,1.0,0.0,1,
C_697032,2.631327839,0.0,4.0,5.0,1.949711993,0.0,15340,
C_676963,1.275479878,0.0,4.0,2.0,1.74496015,0.0,2129,
C_677023,2.698149948,0.0,4.0,2.0,1.800554977,0.0,2870,
C_697038,1.158353909,0.0,4.0,5.0,1.85698324,0.0,1780,
C_697039,1.135497438,0.0,4.0,5.0,2.161332942,0.0,6778,
C_1724279,1.0,0.5555555556,2.0,2.11264271,1.771653543,0.0,253,
C_1724282,1.0,0.5837040921,2.0,1.0,1.496153846,0.0,260,
C_1724283,1.072807018,0.6189821183,2.0,3.712656218,1.610337972,0.0,503,
C_1724285,2.038806504,0.0,5.0,4.0,1.796717172,0.0,786,
C_1724286,1.203877828,0.0,2.0,2.567967474,1.956386293,0.0,318,
C_1724288,1.0,0.7,2.0,1.214140592,1.610837438,0.0,203,
C_1724289,1.02,0.7332652018,3.0,4.560301672,1.689839572,0.0,374,
C_1725364,2.822969529,0.0,4.593094187,3.718397117,1.666666667,0.0,6,
